setName,document,pageGroup,line,word,stem,lemma,wordCount,stemCount,lemmaCount,wordProp,stemProp,lemmaProp
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,corona,coron,corona,10,11,11,4.100377234705593e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,mantenía,manten,mantener,1,17,17,4.1003772347055926e-5,6.970641298999508e-4,6.970641298999508e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,monopolio,monopoli,monopolio,5,5,5,2.0501886173527966e-4,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,transporte,transport,transporte,26,38,38,0.0010660980810234541,0.0015581433491881254,0.0015581433491881254
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,régimen,regim,régimen,9,9,9,3.6903395112350336e-4,3.6903395112350336e-4,3.6903395112350336e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,fiscal,fiscal,fiscal,3,4,4,1.2301131704116778e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,fundamentalmente,fundamental,fundamental,4,12,12,1.640150893882237e-4,4.920452681646711e-4,4.920452681646711e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,impuestos,impuest,impuestos,17,20,20,6.970641298999508e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,producción,produccion,producción,23,23,23,9.430867639822864e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,impuestos,impuest,impuestos,17,20,20,6.970641298999508e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,numerosos,numer,número,6,29,29,2.4602263408233556e-4,0.0011891093980646219,0.0011891093980646219
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,elevados,elev,elevado,5,19,19,2.0501886173527966e-4,7.790716745940627e-4,7.790716745940627e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,impuestos,impuest,impuestos,17,20,20,6.970641298999508e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,almojarifazgo,almojarifazg,almojarifazgo,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,pagaba,pag,pagaban,1,7,7,4.1003772347055926e-5,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,mercancía,mercanc,mercancías,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,importada,import,importante,2,78,78,8.200754469411185e-5,0.0031982942430703624,0.0031982942430703624
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,exportada,export,exportación,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,alcabala,alcabal,alcabala,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,compra,compr,comprar,5,15,15,2.0501886173527966e-4,6.15056585205839e-4,6.15056585205839e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,productos,product,productos,49,83,83,0.0020091848450057405,0.0034033131048056423,0.0034033131048056423
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,colonia,coloni,colonia,22,42,42,9.020829916352304e-4,0.001722158438576349,0.001722158438576349
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,empleado,emple,empleo,2,24,24,8.200754469411185e-5,9.840905363293422e-4,9.840905363293422e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,público,public,públicos,17,60,60,6.970641298999508e-4,0.002460226340823356,0.002460226340823356
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,cancelar,cancel,cancelar,2,3,3,8.200754469411185e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,salario,salari,salario,6,8,8,2.4602263408233556e-4,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,corona,coron,corona,10,11,11,4.100377234705593e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,primer,prim,primer,25,32,32,0.0010250943086763983,0.0013121207151057896,0.0013121207151057896
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,quinto,quint,quinta,1,5,5,4.1003772347055926e-5,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,producción,produccion,producción,23,23,23,9.430867639822864e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,tarifas,tarif,tarifas,3,3,3,1.2301131704116778e-4,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,impuestos,impuest,impuestos,17,20,20,6.970641298999508e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,licores,licor,licores,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,economía,econom,economía,16,87,87,6.560603575528948e-4,0.0035673281941938657,0.0035673281941938657
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,colonial,colonial,colonial,25,30,30,0.0010250943086763983,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,primera,primer,primera,41,74,74,0.0016811546662292931,0.0030342791536821386,0.0030342791536821386
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,económica,econom,economía,19,87,87,7.790716745940627e-4,0.0035673281941938657,0.0035673281941938657
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,desarrolla,desarroll,desarrollo,10,93,93,4.100377234705593e-4,0.0038133508282762016,0.0038133508282762016
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,venezuela,venezuel,venezuela,298,298,298,0.012219124159422667,0.012219124159422667,0.012219124159422667
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,perlífera,perlifer,perlífera,1,2,2,4.1003772347055926e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,agotan,agot,agotamiento,2,7,7,8.200754469411185e-5,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,bancos,banc,bancos,2,2,2,8.200754469411185e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,perlas,perl,perlas,3,3,3,1.2301131704116778e-4,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,explotación,explot,explotación,15,20,20,6.15056585205839e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,indiscriminada,indiscrimin,indiscriminada,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,español,español,español,24,64,64,9.840905363293422e-4,0.0026242414302115793,0.0026242414302115793
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,inicia,inici,iniciar,10,33,33,4.100377234705593e-4,0.0013531244874528457,0.0013531244874528457
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,penetración,penetr,penetración,9,13,13,3.6903395112350336e-4,5.330490405117271e-4,5.330490405117271e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,territorio,territori,territorio,110,128,128,0.004510414958176152,0.0052484828604231586,0.0052484828604231586
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,nacional,nacional,nacional,149,164,164,0.006109562079711334,0.0067246186649171725,0.0067246186649171725
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,español,español,español,24,64,64,9.840905363293422e-4,0.0026242414302115793,0.0026242414302115793
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,inicia,inici,iniciar,10,33,33,4.100377234705593e-4,0.0013531244874528457,0.0013531244874528457
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,búsqueda,busqued,búsqueda,2,2,2,8.200754469411185e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,territorio,territori,territorio,110,128,128,0.004510414958176152,0.0052484828604231586,0.0052484828604231586
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,venezolano,venezolan,venezolano,63,183,183,0.0025832376578645237,0.0075036903395112355,0.0075036903395112355
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,depara,dep,depara,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,satisfacción,satisfaccion,satisfacción,3,4,4,1.2301131704116778e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,méxico,mexic,méxico,11,11,11,4.510414958176152e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,momento,moment,momento,12,15,15,4.920452681646711e-4,6.15056585205839e-4,6.15056585205839e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,conquistador,conquist,conquista,4,23,23,1.640150893882237e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,dedica,dedic,dedicaron,2,17,17,8.200754469411185e-5,6.970641298999508e-4,6.970641298999508e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,explotación,explot,explotación,15,20,20,6.15056585205839e-4,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,aprovechando,aprovech,aprovechar,1,17,17,4.1003772347055926e-5,6.970641298999508e-4,6.970641298999508e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,fertilidad,fertil,fértiles,3,6,6,1.2301131704116778e-4,2.4602263408233556e-4,2.4602263408233556e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,tierras,tierr,tierra,41,169,169,0.0016811546662292931,0.006929637526652452,0.006929637526652452
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,irrigación,irrig,irrigaban,1,2,2,4.1003772347055926e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,natural,natural,naturales,29,93,93,0.0011891093980646219,0.0038133508282762016,0.0038133508282762016
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,agricultura,agricultur,agricultura,30,30,30,0.001230113170411678,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,ganadería,ganad,ganadería,15,15,15,6.15056585205839e-4,6.15056585205839e-4,6.15056585205839e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,convertir,convert,convertido,1,7,7,4.1003772347055926e-5,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,economía,econom,economía,16,87,87,6.560603575528948e-4,0.0035673281941938657,0.0035673281941938657
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,13,colonial,colonial,colonial,25,30,30,0.0010250943086763983,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,lectura,lectur,lectura,38,43,43,0.0015581433491881254,0.001763162210923405,0.001763162210923405
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,económicas,econom,economía,16,87,87,6.560603575528948e-4,0.0035673281941938657,0.0035673281941938657
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,régimen,regim,régimen,9,9,9,3.6903395112350336e-4,3.6903395112350336e-4,3.6903395112350336e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,colonial,colonial,colonial,25,30,30,0.0010250943086763983,0.001230113170411678,0.001230113170411678
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,repartimientos,repart,repartimiento,3,7,7,1.2301131704116778e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,capitulaciones,capitul,capitula,2,5,5,8.200754469411185e-5,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,autorizaban,autoriz,autorización,1,8,8,4.1003772347055926e-5,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,adelantados,adelant,adelantan,1,4,4,4.1003772347055926e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,repartir,repart,repartimiento,1,7,7,4.1003772347055926e-5,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,tierras,tierr,tierra,41,169,169,0.0016811546662292931,0.006929637526652452,0.006929637526652452
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,solares,solar,solares,2,2,2,8.200754469411185e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,repartimiento,repart,repartimiento,2,7,7,8.200754469411185e-5,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,constituye,constitu,constitución,7,59,59,2.870264064293915e-4,0.0024192225684763,0.0024192225684763
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,titulo,titul,título,1,8,8,4.1003772347055926e-5,3.280301787764474e-4,3.280301787764474e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,originario,originari,originarios,5,5,5,2.0501886173527966e-4,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,adquisición,adquisicion,adquisición,4,4,4,1.640150893882237e-4,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,américa,amer,américa,52,53,53,0.0021321961620469083,0.0021731999343939643,0.0021731999343939643
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,repartimiento,repart,repartimiento,2,7,7,8.200754469411185e-5,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,confería,conf,confería,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,dominio,domini,dominio,7,7,7,2.870264064293915e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,tierra,tierr,tierra,128,169,169,0.0052484828604231586,0.006929637526652452,0.006929637526652452
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,necesitaba,necesit,necesita,2,29,29,8.200754469411185e-5,0.0011891093980646219,0.0011891093980646219
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,perfeccionarse,perfeccion,perfeccionamiento,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,ponerse,pon,ponerle,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,cultivo,cultiv,cultivo,9,23,23,3.6903395112350336e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,tierra,tierr,tierra,128,169,169,0.0052484828604231586,0.006929637526652452,0.006929637526652452
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,adjudicada,adjudic,adjudicada,1,2,2,4.1003772347055926e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,residir,resid,reside,1,5,5,4.1003772347055926e-5,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,período,period,período,7,14,14,2.870264064293915e-4,5.74052812858783e-4,5.74052812858783e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,variaba,vari,varios,1,43,43,4.1003772347055926e-5,0.001763162210923405,0.001763162210923405
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,cuatro,cuatr,cuatro,17,17,17,6.970641298999508e-4,6.970641298999508e-4,6.970641298999508e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,repartimientos,repart,repartimiento,3,7,7,1.2301131704116778e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,hacerse,hac,hacían,4,11,11,1.640150893882237e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,agravio,agravi,agravio,1,2,2,4.1003772347055926e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,indios,indi,indios,14,19,19,5.74052812858783e-4,7.790716745940627e-4,7.790716745940627e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,perjuicio,perjuici,perjuicios,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,terceros,tercer,tercera,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,concesiones,concesion,concesiones,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,facultades,facultad,facultades,2,2,2,8.200754469411185e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,jurisdiccionales,jurisdiccional,jurisdiccionales,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,habitantes,habit,habitantes,23,46,46,9.430867639822864e-4,0.0018861735279645728,0.0018861735279645728
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,tierras,tierr,tierra,41,169,169,0.0016811546662292931,0.006929637526652452,0.006929637526652452
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,adjudicadas,adjudic,adjudicada,1,2,2,4.1003772347055926e-5,8.200754469411185e-5,8.200754469411185e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,derecho,derech,derechos,29,74,74,0.0011891093980646219,0.0030342791536821386,0.0030342791536821386
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,alguno,algun,alguna,2,9,9,8.200754469411185e-5,3.6903395112350336e-4,3.6903395112350336e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,dominio,domini,dominio,7,7,7,2.870264064293915e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,pudieran,pud,pudieron,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,hallarse,hall,hallaban,1,12,12,4.1003772347055926e-5,4.920452681646711e-4,4.920452681646711e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,hacerse,hac,hacían,4,11,11,1.640150893882237e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,repartimientos,repart,repartimiento,3,7,7,1.2301131704116778e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,procurar,procur,procurar,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,correspondiese,correspond,corresponde,1,20,20,4.1003772347055926e-5,8.200754469411186e-4,8.200754469411186e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,mediano,median,medianas,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,encomiendas,encomiend,encomienda,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,régimen,regim,régimen,9,9,9,3.6903395112350336e-4,3.6903395112350336e-4,3.6903395112350336e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,encomiendas,encomiend,encomienda,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,coetáneo,coetane,coetáneo,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,conquista,conquist,conquista,9,23,23,3.6903395112350336e-4,9.430867639822864e-4,9.430867639822864e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,oposición,oposicion,oposición,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,sacerdotes,sacerdot,sacerdotes,2,3,3,8.200754469411185e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,teólogos,teolog,teólogos,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,respecto,respect,respecto,12,22,22,4.920452681646711e-4,9.020829916352304e-4,9.020829916352304e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,esclavitud,esclavitud,esclavitud,7,7,7,2.870264064293915e-4,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,corona,coron,corona,10,11,11,4.100377234705593e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,española,español,español,8,64,64,3.280301787764474e-4,0.0026242414302115793,0.0026242414302115793
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,termina,termin,termina,2,11,11,8.200754469411185e-5,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,abolirla,abol,abolió,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,sustituirla,sustitu,sustituido,1,5,5,4.1003772347055926e-5,2.0501886173527966e-4,2.0501886173527966e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,encomienda,encomiend,encomienda,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,iniciado,inici,iniciar,1,33,33,4.1003772347055926e-5,0.0013531244874528457,0.0013531244874528457
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,solórzano,solorzan,solórzano,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,pereira,pereir,pereira,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,define,defin,define,2,4,4,8.200754469411185e-5,1.640150893882237e-4,1.640150893882237e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,derecho,derech,derechos,29,74,74,0.0011891093980646219,0.0030342791536821386,0.0030342791536821386
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,concedido,conced,concedió,1,7,7,4.1003772347055926e-5,2.870264064293915e-4,2.870264064293915e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,merced,merce,merced,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,beneméritos,benemerit,beneméritos,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,indias,indi,indios,5,19,19,2.0501886173527966e-4,7.790716745940627e-4,7.790716745940627e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,recibir,recib,recibe,4,22,22,1.640150893882237e-4,9.020829916352304e-4,9.020829916352304e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,cobrar,cobr,cobrar,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,tributos,tribut,tributo,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,indios,indi,indios,14,19,19,5.74052812858783e-4,7.790716745940627e-4,7.790716745940627e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,encomendaron,encomend,encomendados,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,heredero,hereder,heredero,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,conforme,conform,conforme,4,10,10,1.640150893882237e-4,4.100377234705593e-4,4.100377234705593e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,sucesión,sucesion,sucesión,3,3,3,1.2301131704116778e-4,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,cuidar,cuid,cuidar,10,22,22,4.100377234705593e-4,9.020829916352304e-4,9.020829916352304e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,indios,indi,indios,14,19,19,5.74052812858783e-4,7.790716745940627e-4,7.790716745940627e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,espiritual,espiritual,espirituales,1,3,3,4.1003772347055926e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,temporal,temporal,temporal,2,3,3,8.200754469411185e-5,1.2301131704116778e-4,1.2301131704116778e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,habitar,habit,habitantes,1,46,46,4.1003772347055926e-5,0.0018861735279645728,0.0018861735279645728
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,defender,defend,defender,5,11,11,2.0501886173527966e-4,4.510414958176152e-4,4.510414958176152e-4
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,provincias,provinci,provincia,36,51,51,0.0014761358044940135,0.002091192389699852,0.002091192389699852
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,encomenderos,encomender,encomendero,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,cumplir,cumpl,cumplir,18,41,41,7.380679022470067e-4,0.0016811546662292931,0.0016811546662292931
preChavez,TransBeforeChavez5thGradeUTF8.txt,1,14,homenaje,homenaj,homenaje,1,1,1,4.1003772347055926e-5,4.1003772347055926e-5,4.1003772347055926e-5
